Real-time data - subject to revision
Copyright Environment Canada(2022)

"Real-Time Hydrometric Data for SAINT JOHN RIVER AT GAGETOWN (01AO012) [NB]"

01AO012,"SAINT JOHN RIVER AT GAGETOWN"
Description of parameters:
46,"Water level (primary sensor)",m

Date (AST),Parameter ,Value (m),Approval Name,Grade Name
2022-04-12 00:30:00,46,2.748,PRELIMINARY,UNSPECIFIED
2022-04-12 00:35:00,46,2.749,PRELIMINARY,UNSPECIFIED
2022-04-12 00:40:00,46,2.749,PRELIMINARY,UNSPECIFIED
2022-04-12 00:45:00,46,2.750,PRELIMINARY,UNSPECIFIED
2022-04-12 00:50:00,46,2.748,PRELIMINARY,UNSPECIFIED
2022-04-12 00:55:00,46,2.748,PRELIMINARY,UNSPECIFIED
2022-04-12 01:00:00,46,2.748,PRELIMINARY,UNSPECIFIED
2022-04-12 01:05:00,46,2.751,PRELIMINARY,UNSPECIFIED
2022-04-12 01:10:00,46,2.749,PRELIMINARY,UNSPECIFIED
2022-04-12 01:15:00,46,2.752,PRELIMINARY,UNSPECIFIED
2022-04-12 01:20:00,46,2.752,PRELIMINARY,UNSPECIFIED
2022-04-12 01:25:00,46,2.753,PRELIMINARY,UNSPECIFIED
2022-04-12 01:30:00,46,2.752,PRELIMINARY,UNSPECIFIED
2022-04-12 01:35:00,46,2.753,PRELIMINARY,UNSPECIFIED
2022-04-12 01:40:00,46,2.753,PRELIMINARY,UNSPECIFIED
2022-04-12 01:45:00,46,2.751,PRELIMINARY,UNSPECIFIED
2022-04-12 01:50:00,46,2.756,PRELIMINARY,UNSPECIFIED
2022-04-12 01:55:00,46,2.759,PRELIMINARY,UNSPECIFIED
2022-04-12 02:00:00,46,2.752,PRELIMINARY,UNSPECIFIED
2022-04-12 02:05:00,46,2.757,PRELIMINARY,UNSPECIFIED
2022-04-12 02:10:00,46,2.758,PRELIMINARY,UNSPECIFIED
2022-04-12 02:15:00,46,2.757,PRELIMINARY,UNSPECIFIED
2022-04-12 02:20:00,46,2.760,PRELIMINARY,UNSPECIFIED
2022-04-12 02:25:00,46,2.754,PRELIMINARY,UNSPECIFIED
2022-04-12 02:30:00,46,2.758,PRELIMINARY,UNSPECIFIED
2022-04-12 02:35:00,46,2.763,PRELIMINARY,UNSPECIFIED
2022-04-12 02:40:00,46,2.758,PRELIMINARY,UNSPECIFIED
2022-04-12 02:45:00,46,2.762,PRELIMINARY,UNSPECIFIED
2022-04-12 02:50:00,46,2.760,PRELIMINARY,UNSPECIFIED
2022-04-12 02:55:00,46,2.757,PRELIMINARY,UNSPECIFIED
2022-04-12 03:00:00,46,2.755,PRELIMINARY,UNSPECIFIED
2022-04-12 03:05:00,46,2.759,PRELIMINARY,UNSPECIFIED
2022-04-12 03:10:00,46,2.758,PRELIMINARY,UNSPECIFIED
2022-04-12 03:15:00,46,2.761,PRELIMINARY,UNSPECIFIED
2022-04-12 03:20:00,46,2.763,PRELIMINARY,UNSPECIFIED
